fecha,usdmxn_fix,returns_usd_mxn,returns,sma_5,volatility_5,rsi_5,momentum_5,sma_10,volatility_10,rsi_10,momentum_10,sma_20,volatility_20,rsi_20,momentum_20,mean_5,std_5,skew_5,kurt_5,mean_10,std_10,skew_10,kurt_10,mean_20,std_20,skew_20,kurt_20
2024-09-06,20.0172,0.0007196402109673,0.0007196402109673893,19.8995,0.05749740099053823,100.0,1.0185056096878418,19.76227,0.12521861833045406,83.70370370370372,1.0496256056379387,19.362180000000002,0.15296104228323498,68.5878054925674,1.0626645714771086,0.0036672928926429287,0.0036219958107981667,0.5519663808350053,-3.1775738905351623,0.004843353452553335,0.00788803151470227,-0.08559816781950763,-0.8328899574745964,0.0030389750312038873,0.009635639956254171,-0.5504027583025954,-0.3485381389422541
2024-09-09,19.8798,-0.0068877631502237,-0.006887763150223783,19.915860000000002,0.0832840720882929,61.4694335389794,1.0041317304778261,19.81205,0.12016502874183432,70.23248252316694,1.0256836239810132,19.40457,0.15429464695982678,63.597870019888376,1.044546027742749,0.0008246436636067238,0.00524640340281902,-0.3121088709804584,1.903540112928822,0.0025359340503290735,0.007569685293757675,0.10128113554033992,-0.9661695433958936,0.002179118390749634,0.009719649154385949,-0.32733103939769087,-0.609071256758225
2024-09-10,20.0583,0.0089388923643033,0.008938892364303314,19.960820000000002,0.10189040733495892,72.49799839871893,1.0113343585348022,19.85096,0.10651336861552223,67.347302719572,1.0197821975474346,19.45555,0.15594779787530338,65.49920953423327,1.053554076696413,0.002254121194088311,0.006418492352175542,-0.4665982286516567,-0.643398842509343,0.0019589072678774877,0.006709711539533903,-0.23991226358538534,-1.2757180265328256,0.0026084641729329765,0.009823787873481421,-0.44338195374687034,-0.6352327246014585
2024-09-11,19.839,-0.0109933358193175,-0.010993335819317558,19.95942,0.13989059782503363,49.504530011324924,0.9996472840874735,19.87449,0.1228547926415396,59.22528032619772,1.0120028361992888,19.50511,0.15696641576873452,64.93850976609596,1.052589692165664,-7.055562628296327e-05,0.008812279347647431,-0.23597802340518526,-2.4121053082368165,0.0011931373429813837,0.0077391244929029,-0.39054442256261396,-1.3024021465344993,0.002562675057659556,0.009887954769362833,-0.4480924227413836,-0.6573759644113513
2024-09-12,19.5887,-0.0126968279940866,-0.012696827994086628,19.8766,0.14251772568470358,24.115514439304746,0.9792978982942387,19.85168,0.1278962643958165,41.31047619047611,0.9884895644099955,19.55198,0.15958452967000872,63.90223645963103,1.0502592312600194,-0.004183878877671453,0.008977772847148766,0.8207018815119602,-0.748149562484457,-0.001157719342264327,0.008056707362035596,-0.16548329031900155,-1.5916940512378817,0.0024518510306088684,0.010052880442858372,-0.4664556543061029,-0.6894941627292391
2024-09-13,19.2483,-0.0175301242207735,-0.017530124220773505,19.72282,0.16069138802604863,15.853983479882757,0.9615880342905102,19.81116,0.14901323218557078,36.39903329752948,0.9793828071335894,19.583255,0.1743070084657313,58.49102706811825,1.0335878600425283,-0.007833831764019632,0.010122605965397786,1.4707581653698818,2.553159296973688,-0.002083269435688352,0.009386951295736813,-0.4099582231584146,-1.2694183036561684,0.0016518054331166256,0.01098030943276084,-0.46428272912783775,-0.9569196470451603
2024-09-17,19.267,0.0009710427528484,0.0009710427528484058,19.60026,0.17283308190098673,19.579030976965768,0.9691747401885331,19.75806,0.1409765939232664,30.532336119665658,0.9731791090009092,19.60982,0.1735399939941104,57.40157699701873,1.0283576274171766,-0.006262070583405194,0.010887460786544508,0.6740770097897438,-1.3752936880944933,-0.0027187134598992357,0.008880690671473868,-0.37482489930199836,-1.0081475129349688,0.0013981496563523956,0.010931992062668067,-0.39691518170416806,-0.9627852296943448
2024-09-18,19.3033,0.0018822778519992,0.0018822778519992027,19.44926,0.13735100523310315,6.358381502890154,0.9623597214120838,19.705039999999997,0.1410586206140151,30.57306170306309,0.9732674515340207,19.627745,0.1697493378505746,55.24690454585369,1.0189233985051307,-0.007673393485866016,0.008652300051702906,0.2557084330109517,-2.6204650630299526,-0.0027096361458888536,0.008885857867297457,-0.3768833830453231,-1.0122794779899884,0.0009373289105473728,0.010693203170726284,-0.32401414461966815,-0.8580436654798493
2024-09-19,19.2773,-0.0013478278687243,-0.0013478278687243362,19.33692,0.13971208017729428,8.188179246687483,0.9716870810020667,19.64817,0.1400935747912694,29.366519120528224,0.9713443515066008,19.628935,0.16001848082630096,50.379754914475384,1.0012361388838393,-0.0057442918957473724,0.008801033792872321,-0.6978648936962123,-2.2869248456158666,-0.002907423761015168,0.00882506569466015,-0.3076817911018762,-0.9732723087179284,6.176877466045347e-05,0.010080216796208328,-0.2987137054692106,-0.7102038231859872
2024-09-20,19.3725,0.0049262967740701,0.00492629677407011,19.293680000000002,0.1404785381728143,29.074719318621575,0.9889630246009179,19.585140000000003,0.13441755352406162,26.06152677554104,0.9684894114823924,19.626385,0.15779500275432456,49.1663397410749,0.9973743146188894,-0.0022196669421160244,0.008849316108265727,-1.877034002627793,3.8106144453665607,-0.0032017729098937388,0.008467509963485257,-0.3942986591689442,-0.8809573522097962,-0.00013145692694496768,0.00994015084325464,-0.2794636207967561,-0.6161199940671143
